LEFT;0.0;0.0;0.7478731631863882;1.0;2.433682161109759E-4;4.583333333333333E-4;0.00275;0.990909090909091;1.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;-1.0;RIGHT;RIGHT;RIGHT;RIGHT;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.39814814814814814;0.7857142857142857;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.002320185614849188;0.042536736272235115;
LEFT;0.0;0.0;0.7470997679814385;1.0;2.433682161109759E-4;5.0E-4;0.003;0.990909090909091;1.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;-1.0;RIGHT;RIGHT;RIGHT;RIGHT;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.3888888888888889;0.7857142857142857;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.0015467904098994587;0.04176334106728538;
LEFT;0.0;0.0;0.7463263727764888;1.0;2.433682161109759E-4;5.416666666666666E-4;0.00325;0.990909090909091;1.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;-1.0;RIGHT;RIGHT;RIGHT;RIGHT;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.37962962962962965;0.7857142857142857;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;7.733952049497294E-4;0.040989945862335654;
LEFT;0.0;0.0;0.745552977571539;1.0;3.6505232416646384E-4;5.833333333333334E-4;0.0035;0.9863636363636363;1.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;-1.0;RIGHT;RIGHT;RIGHT;RIGHT;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.37037037037037035;0.7857142857142857;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.0030935808197989174;0.04021655065738593;
LEFT;0.0;0.0;0.7447795823665894;1.0;3.6505232416646384E-4;6.25E-4;0.00375;0.9863636363636363;1.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;-1.0;RIGHT;RIGHT;RIGHT;RIGHT;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.3611111111111111;0.7857142857142857;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.002320185614849188;0.03944315545243619;
LEFT;0.0;0.0;0.7440061871616396;1.0;3.6505232416646384E-4;6.666666666666666E-4;0.004;0.9863636363636363;1.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;-1.0;RIGHT;RIGHT;RIGHT;RIGHT;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.35185185185185186;0.7857142857142857;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.0015467904098994587;0.038669760247486466;
LEFT;0.0;0.0;0.7432327919566899;1.0;3.6505232416646384E-4;7.083333333333334E-4;0.00425;0.9863636363636363;1.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;-1.0;RIGHT;RIGHT;RIGHT;RIGHT;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.3425925925925926;0.7857142857142857;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;7.733952049497294E-4;0.03789636504253674;
LEFT;0.0;0.0;0.7424593967517401;1.0;4.867364322219518E-4;7.5E-4;0.0045;0.9818181818181818;1.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;-1.0;UP;UP;UP;UP;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.3333333333333333;0.7857142857142857;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.0030935808197989174;0.037122969837587005;
LEFT;0.0;0.0;0.7416860015467904;1.0;4.867364322219518E-4;7.916666666666666E-4;0.00475;0.9818181818181818;1.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;-1.0;RIGHT;RIGHT;RIGHT;RIGHT;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.32407407407407407;0.7857142857142857;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.002320185614849188;0.03634957463263728;
LEFT;0.0;0.0;0.7409126063418406;1.0;4.867364322219518E-4;8.333333333333334E-4;0.005;0.9818181818181818;1.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;-1.0;RIGHT;RIGHT;RIGHT;RIGHT;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.3148148148148148;0.7857142857142857;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.0015467904098994587;0.03557617942768755;
LEFT;0.0;0.0;0.740139211136891;1.0;4.867364322219518E-4;8.75E-4;0.00525;0.9818181818181818;1.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;-1.0;RIGHT;RIGHT;RIGHT;RIGHT;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.3055555555555556;0.7857142857142857;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;7.733952049497294E-4;0.03480278422273782;
LEFT;0.0;0.0;0.7393658159319412;1.0;6.084205402774398E-4;9.166666666666666E-4;0.0055;0.9772727272727273;1.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;-1.0;RIGHT;RIGHT;RIGHT;RIGHT;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.2962962962962963;0.7857142857142857;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.0030935808197989174;0.03402938901778809;
LEFT;0.0;0.0;0.7385924207269915;1.0;6.084205402774398E-4;9.583333333333333E-4;0.00575;0.9772727272727273;1.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;-1.0;RIGHT;RIGHT;RIGHT;RIGHT;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.28703703703703703;0.7857142857142857;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.002320185614849188;0.033255993812838364;
LEFT;0.0;0.0;0.7378190255220418;1.0;6.084205402774398E-4;0.001;0.006;0.9772727272727273;1.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;-1.0;RIGHT;RIGHT;RIGHT;RIGHT;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.2777777777777778;0.7857142857142857;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.0015467904098994587;0.03248259860788863;
LEFT;0.0;0.0;0.737045630317092;1.0;6.084205402774398E-4;0.0010416666666666667;0.00625;0.9772727272727273;1.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;-1.0;RIGHT;RIGHT;RIGHT;RIGHT;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.26851851851851855;0.7857142857142857;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;7.733952049497294E-4;0.0317092034029389;
LEFT;0.0;0.0;0.7362722351121423;1.0;7.301046483329277E-4;0.0010833333333333333;0.0065;0.9727272727272728;1.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;-1.0;RIGHT;RIGHT;RIGHT;RIGHT;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.25925925925925924;0.7857142857142857;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.0030935808197989174;0.030935808197989172;
LEFT;0.0;0.0;0.7354988399071926;1.0;7.301046483329277E-4;0.001125;0.00675;0.9727272727272728;1.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;-1.0;RIGHT;RIGHT;RIGHT;RIGHT;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.25;0.7857142857142857;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.002320185614849188;0.030162412993039442;
LEFT;0.0;0.0;0.7347254447022429;1.0;7.301046483329277E-4;0.0011666666666666668;0.007;0.9727272727272728;1.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;-1.0;RIGHT;RIGHT;RIGHT;RIGHT;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.24074074074074073;0.7857142857142857;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.0015467904098994587;0.029389017788089715;
LEFT;0.0;0.0;0.7339520494972931;1.0;7.301046483329277E-4;0.0012083333333333334;0.00725;0.9727272727272728;1.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;-1.0;RIGHT;RIGHT;RIGHT;RIGHT;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.23148148148148148;0.7857142857142857;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;7.733952049497294E-4;0.028615622583139984;
LEFT;0.0;0.0;0.7331786542923434;1.0;8.517887563884157E-4;0.00125;0.0075;0.9681818181818181;1.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;-1.0;RIGHT;RIGHT;RIGHT;RIGHT;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.2222222222222222;0.7857142857142857;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.0030935808197989174;0.027842227378190254;
LEFT;0.0;0.0;0.7324052590873936;1.0;8.517887563884157E-4;0.0012916666666666667;0.00775;0.9681818181818181;1.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;-1.0;RIGHT;RIGHT;RIGHT;RIGHT;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.21296296296296297;0.7857142857142857;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.002320185614849188;0.027068832173240527;
LEFT;0.0;0.0;0.731631863882444;1.0;8.517887563884157E-4;0.0013333333333333333;0.008;0.9681818181818181;1.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;-1.0;RIGHT;RIGHT;RIGHT;RIGHT;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.2037037037037037;0.7857142857142857;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.0015467904098994587;0.026295436968290797;
LEFT;0.0;0.0;0.7308584686774942;1.0;8.517887563884157E-4;0.001375;0.00825;0.9681818181818181;1.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;-1.0;RIGHT;RIGHT;RIGHT;RIGHT;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.19444444444444445;0.7857142857142857;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;7.733952049497294E-4;0.025522041763341066;
LEFT;0.0;0.0;0.7300850734725445;1.0;9.734728644439036E-4;0.0014166666666666668;0.0085;0.9636363636363636;1.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;-1.0;RIGHT;RIGHT;RIGHT;RIGHT;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.18518518518518517;0.7857142857142857;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.0030935808197989174;0.02474864655839134;
LEFT;0.0;0.0;0.7293116782675947;1.0;9.734728644439036E-4;0.0014583333333333334;0.00875;0.9636363636363636;1.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;-1.0;RIGHT;RIGHT;RIGHT;RIGHT;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.17592592592592593;0.7857142857142857;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.002320185614849188;0.02397525135344161;
LEFT;0.0;0.0;0.728538283062645;1.0;9.734728644439036E-4;0.0015;0.009;0.9636363636363636;1.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;-1.0;RIGHT;RIGHT;RIGHT;RIGHT;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.16666666666666666;0.7857142857142857;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.0015467904098994587;0.02320185614849188;
LEFT;0.0;0.0;0.7277648878576953;1.0;9.734728644439036E-4;0.0015416666666666667;0.00925;0.9636363636363636;1.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;-1.0;RIGHT;RIGHT;RIGHT;RIGHT;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.1574074074074074;0.7857142857142857;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;7.733952049497294E-4;0.02242846094354215;
LEFT;0.0;0.0;0.7269914926527455;1.0;0.0010951569724993917;0.0015833333333333333;0.0095;0.9590909090909091;1.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;-1.0;RIGHT;RIGHT;RIGHT;RIGHT;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.14814814814814814;0.7857142857142857;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.0030935808197989174;0.02165506573859242;
LEFT;0.0;0.0;0.7262180974477959;1.0;0.0010951569724993917;0.001625;0.00975;0.9590909090909091;1.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;-1.0;RIGHT;RIGHT;RIGHT;RIGHT;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.1388888888888889;0.7857142857142857;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.002320185614849188;0.02088167053364269;
LEFT;0.0;0.0;0.7254447022428461;1.0;0.0010951569724993917;0.0016666666666666668;0.01;0.9590909090909091;1.0;0.0;0.0;0.0;0.0;0.0711523588553751;-1.0;-1.0;-1.0;LEFT;RIGHT;RIGHT;RIGHT;0.3851508120649652;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.12962962962962962;0.7857142857142857;0.5;0.35714285714285715;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.0015467904098994587;0.020108275328692964;
LEFT;0.0;0.0;0.7246713070378964;1.0;0.0010951569724993917;0.0017083333333333334;0.01025;0.9590909090909091;1.0;0.0;0.0;0.0;0.0;0.06960556844547564;-1.0;-1.0;-1.0;LEFT;RIGHT;RIGHT;RIGHT;0.3843774168600155;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.12037037037037036;0.7857142857142857;0.49074074074074076;0.35714285714285715;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;7.733952049497294E-4;0.019334880123743233;
LEFT;0.0;0.0;0.7238979118329466;1.0;0.0012168410805548796;0.00175;0.0105;0.9545454545454546;1.0;0.0;0.0;0.0;0.0;0.06805877803557618;-1.0;-1.0;-1.0;UP;UP;UP;UP;0.38360402165506574;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.1111111111111111;0.7857142857142857;0.48148148148148145;0.35714285714285715;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.0030935808197989174;0.018561484918793503;
LEFT;0.0;0.0;0.7231245166279969;1.0;0.0012168410805548796;0.0017916666666666667;0.01075;0.9545454545454546;1.0;0.0;0.0;0.0;0.0;0.06805877803557618;-1.0;-1.0;-1.0;RIGHT;RIGHT;RIGHT;RIGHT;0.382830626450116;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.10185185185185185;0.7857142857142857;0.4722222222222222;0.35714285714285715;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.002320185614849188;0.017788089713843776;
LEFT;0.0;0.0;0.7223511214230471;1.0;0.0012168410805548796;0.0018333333333333333;0.011;0.9545454545454546;1.0;0.0;0.0;0.0;0.0;0.06805877803557618;-1.0;-1.0;-1.0;RIGHT;RIGHT;RIGHT;RIGHT;0.3820572312451663;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.09259259259259259;0.7857142857142857;0.46296296296296297;0.35714285714285715;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.0015467904098994587;0.017014694508894045;
LEFT;0.0;0.0;0.7215777262180975;1.0;0.0012168410805548796;0.001875;0.01125;0.9545454545454546;1.0;0.0;0.0;0.0;0.0;0.06805877803557618;-1.0;-1.0;-1.0;RIGHT;RIGHT;RIGHT;RIGHT;0.38128383604021654;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.08333333333333333;0.7857142857142857;0.4537037037037037;0.35714285714285715;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;7.733952049497294E-4;0.016241299303944315;
LEFT;0.0;0.0;0.7208043310131477;1.0;0.0013385251886103675;0.0019166666666666666;0.0115;0.95;1.0;0.0;0.0;0.0;0.0;0.06805877803557618;-1.0;-1.0;-1.0;RIGHT;RIGHT;RIGHT;RIGHT;0.3805104408352668;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.07407407407407407;0.7857142857142857;0.4444444444444444;0.35714285714285715;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.0030935808197989174;0.015467904098994586;
LEFT;0.0;0.0;0.720030935808198;1.0;0.0013385251886103675;0.001958333333333333;0.01175;0.95;1.0;0.0;0.0;0.0;0.0;0.06805877803557618;-1.0;-1.0;-1.0;RIGHT;RIGHT;RIGHT;RIGHT;0.37973704563031707;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.06481481481481481;0.7857142857142857;0.4351851851851852;0.35714285714285715;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.002320185614849188;0.014694508894044857;
LEFT;0.0;0.0;0.7192575406032483;1.0;0.0013385251886103675;0.002;0.012;0.95;1.0;0.0;0.0;0.0;0.0;0.06805877803557618;-1.0;-1.0;-1.0;RIGHT;RIGHT;RIGHT;RIGHT;0.37896365042536734;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.05555555555555555;0.7857142857142857;0.42592592592592593;0.35714285714285715;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.0015467904098994587;0.013921113689095127;
LEFT;0.0;0.0;0.7184841453982985;1.0;0.0013385251886103675;0.0020416666666666665;0.01225;0.95;1.0;0.0;0.0;0.0;0.0;0.06805877803557618;-1.0;-1.0;-1.0;RIGHT;RIGHT;RIGHT;RIGHT;0.37819025522041766;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.046296296296296294;0.7857142857142857;0.4166666666666667;0.35714285714285715;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;7.733952049497294E-4;0.013147718484145398;
RIGHT;0.0;0.0;0.7177107501933488;1.0;0.0014602092966658554;0.0020833333333333333;0.0125;0.9454545454545454;1.0;0.0;0.0;0.0;0.0;0.06805877803557618;-1.0;-1.0;-1.0;RIGHT;RIGHT;RIGHT;RIGHT;0.3774168600154679;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.037037037037037035;0.7857142857142857;0.4074074074074074;0.35714285714285715;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.0030935808197989174;0.01237432327919567;
RIGHT;0.0;0.0;0.7184841453982985;1.0;0.0014602092966658554;0.002125;0.01275;0.9454545454545454;1.0;0.0;0.0;0.0;0.0;0.06651198762567673;-1.0;-1.0;-1.0;RIGHT;RIGHT;RIGHT;RIGHT;0.3766434648105182;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.046296296296296294;0.7857142857142857;0.39814814814814814;0.35714285714285715;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.0038669760247486465;0.013147718484145398;
