LEFT;0.0;0.0;0.7517401392111369;1.0;1.2168410805548795E-4;2.5E-4;0.0015;0.9954545454545455;1.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;-1.0;RIGHT;RIGHT;RIGHT;RIGHT;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.4444444444444444;0.7857142857142857;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.0030935808197989174;0.04640371229698376;0.4074074074074074;0.7857142857142857;0.037037037037037035;0.9285714285714286;0.0;1.0;1.0;1.0;
UP;0.0;0.0;0.7424593967517401;1.0;4.867364322219518E-4;7.5E-4;0.0045;0.9818181818181818;1.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;-1.0;UP;UP;UP;UP;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.3333333333333333;0.7857142857142857;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.0030935808197989174;0.037122969837587005;0.3333333333333333;0.75;0.037037037037037035;0.9285714285714286;1.0;0.0;1.0;1.0;
LEFT;0.0;0.0;0.6450116009280742;1.0;8.517887563884157E-4;0.00125;0.0075;0.9681818181818181;1.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;-1.0;RIGHT;RIGHT;RIGHT;RIGHT;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.3333333333333333;0.6785714285714286;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.0030935808197989174;0.04640371229698376;0.2962962962962963;0.6785714285714286;0.037037037037037035;0.9285714285714286;0.0;1.0;1.0;1.0;
UP;0.0;0.0;0.6264501160092807;1.0;0.0015818934047213435;0.00225;0.0135;0.9409090909090909;1.0;0.0;0.0;0.0;0.0;0.04949729311678268;-1.0;-1.0;-1.0;UP;UP;UP;UP;0.374323279195669;0.9992266047950503;0.9992266047950503;0.9992266047950503;0.1111111111111111;0.6785714285714286;0.37037037037037035;0.35714285714285715;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.46296296296296297;0.4642857142857143;0.0030935808197989174;0.027842227378190254;0.1111111111111111;0.6428571428571429;0.037037037037037035;0.9285714285714286;1.0;1.0;0.0;1.0;
UP;0.0;0.0;0.534416086620263;1.0;0.0019469457288878072;0.00275;0.0165;0.9272727272727272;1.0;0.0;0.0;0.0;0.0;0.030935808197989172;-1.0;0.04640371229698376;-1.0;RIGHT;UP;UP;UP;0.4408352668213457;0.9992266047950503;0.3805104408352668;0.9992266047950503;0.1111111111111111;0.5714285714285714;0.3333333333333333;0.42857142857142855;0.46296296296296297;0.4642857142857143;0.4444444444444444;0.35714285714285715;0.46296296296296297;0.4642857142857143;0.0030935808197989174;0.037122969837587005;0.1111111111111111;0.5357142857142857;0.037037037037037035;0.9285714285714286;1.0;1.0;1.0;1.0;
UP;0.0;0.0;0.35266821345707655;1.0;0.002677050377220735;0.00375;0.0225;0.9;1.0;0.0;0.0;0.0;0.0;0.030935808197989172;0.02474864655839134;0.009280742459396751;-1.0;DOWN;RIGHT;RIGHT;UP;0.5073472544470224;0.3774168600154679;0.3619489559164733;0.9992266047950503;0.1111111111111111;0.35714285714285715;0.2222222222222222;0.5357142857142857;0.4074074074074074;0.35714285714285715;0.2222222222222222;0.35714285714285715;0.46296296296296297;0.4642857142857143;0.0030935808197989174;0.03402938901778809;0.1111111111111111;0.32142857142857145;0.037037037037037035;0.03571428571428571;1.0;1.0;0.0;1.0;
UP;0.0;0.0;0.2691415313225058;1.0;0.003042102701387199;0.00425;0.0255;0.8863636363636364;1.0;0.0;0.0;0.0;0.0;0.030935808197989172;0.02474864655839134;0.009280742459396751;0.04021655065738593;DOWN;DOWN;DOWN;DOWN;0.5375096674400619;0.3681361175560712;0.35266821345707655;0.38360402165506574;0.1111111111111111;0.25;0.14814814814814814;0.5714285714285714;0.2962962962962963;0.35714285714285715;0.1111111111111111;0.35714285714285715;0.48148148148148145;0.35714285714285715;0.0030935808197989174;0.02474864655839134;0.1111111111111111;0.21428571428571427;0.037037037037037035;0.03571428571428571;1.0;1.0;1.0;0.0;
RIGHT;0.0;0.0;0.11832946635730858;1.0;0.003528839133609151;0.004916666666666666;0.0295;0.8681818181818182;1.0;0.0;0.0;0.0;0.0;0.04949729311678268;0.02474864655839134;0.009280742459396751;0.04021655065738593;DOWN;DOWN;DOWN;RIGHT;0.5251353441608662;0.3557617942768755;0.24129930394431554;0.37122969837587005;0.1111111111111111;0.10714285714285714;0.0;0.5714285714285714;0.14814814814814814;0.35714285714285715;0.1111111111111111;0.21428571428571427;0.3333333333333333;0.35714285714285715;0.0030935808197989174;0.01237432327919567;0.07407407407407407;0.10714285714285714;0.037037037037037035;0.03571428571428571;0.0;1.0;1.0;1.0;
RIGHT;0.0;0.0;0.12761020881670534;1.0;0.0038938914577756143;0.005416666666666667;0.0325;0.8545454545454545;1.0;0.0;0.0;0.0;0.0;0.06805877803557618;0.02474864655839134;0.009280742459396751;0.02165506573859242;LEFT;LEFT;LEFT;DOWN;0.5831399845320959;0.32791956689868523;0.11832946635730858;0.2791956689868523;0.2222222222222222;0.10714285714285714;0.8981481481481481;0.5714285714285714;0.1111111111111111;0.2857142857142857;0.1111111111111111;0.10714285714285714;0.3333333333333333;0.25;0.0030935808197989174;0.02165506573859242;0.2222222222222222;0.07142857142857142;0.037037037037037035;0.03571428571428571;1.0;1.0;1.0;1.0;
UP;0.0;0.0;0.1368909512761021;1.0;0.004258943781942078;0.005916666666666666;0.0355;0.8409090909090909;1.0;0.0;0.0;0.0;0.0;0.06960556844547564;0.02474864655839134;0.027842227378190254;0.02165506573859242;LEFT;LEFT;LEFT;LEFT;0.4779582366589327;0.22273781902552203;0.09358081979891725;0.2699149265274555;0.3333333333333333;0.10714285714285714;0.8888888888888888;0.4732142857142857;0.1111111111111111;0.17857142857142858;0.037037037037037035;0.07142857142857142;0.2222222222222222;0.25;0.0030935808197989174;0.030935808197989172;0.3333333333333333;0.07142857142857142;0.037037037037037035;0.03571428571428571;1.0;0.0;1.0;1.0;
